"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"618","KathleenELoughr","RT @DavidLance3: #ElectoralCollege #Impreachtrump #stoptrump #nevertrump #notmypresident https://t.co/lQ0o71Egbn",2,0,0,-74.2097014,40.082129
"619","KathrynCroft","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-73.9441579,40.6781784
"620","kathyzyskowski","RT @kathyzyskowski: #SupportOurTeachers #EducationMatters #InvestInKids #NeverTrump @JohnFugelsang https://t.co/p9pUo8E0ZE",7,0,0,-122.3320708,47.6062095
"621","KazmierskiR","RT @AlphaKruse: @LeahR77 @KazmierskiR They are going to expose their own #NeverTrump crew.  They signed their own death warrants.",5,-1,1,-82.9000751,32.1656221
"622","kc8ysl","Flash forward: #NeverTrump in 2020 https://t.co/QmeZshERSh #pjnet #tcot¬†#ccot https://t.co/CHwfMUnd4A",0,0,0,-80.4549026,38.5976262
"623","KDavCor","RT @co_rapunzel4: The face of crass materialism, poor taste, intolerance &amp; racism. It's also the face of the #GOP. #NeverTrump https://t.co‚Ä¶",223,-4,4,-80.4549026,38.5976262
"624","Kegan05","RT @NH92276: On a side note, all you former Trumpkins now pretending to be #NeverTrump patriots by slamming Trump's treason: kindly kiss my‚Ä¶",7,0,0,-95.712891,37.09024
"625","kelliecooper","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-98.4842465,39.011902
"626","Kelly4Hillary","Supporters of the Donald
&amp; even himself-&gt; Trump 's Christmas tree
#NeverTrump 
#ElectoralCollege‚Ä¶ https://t.co/fPguoKF0yx",0,1,1,-89.9937018,34.823987
"627","Kelly4Hillary","Trump Has missed 17 of the last 20 top secret security briefings, but not #SNL
#NeverTrump‚Ä¶ https://t.co/LHBNyHJKt5",3,1,1,-89.9937018,34.823987
"628","kentpg","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô",0,2,2,-81.5157535,27.6648274
"629","kfarrell1776","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/biR1hMvvEz",0,2,2,-73.1211715,41.8003049
"630","kfaunt","Rev Barber worked hard. He is a warrior and we all need to learn from him #NeverTrump #TheResistance #GrowAPair #AMJoy",4,0,0,-74.0059413,40.7127837
"631","KianaKwon","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-117.1610838,32.715738
"632","KickAssLiberal","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-79.0192997,35.7595731
"633","Killmaven","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-106.313081,42.866632
"634","KimHenke1","RT @USMC3rdBnMCo: The R party should stop calling itself conservative, republican or party of Lincoln. They are none of the above anymore.‚Ä¶",13,-1,1,-95.712891,37.09024
"635","kimmie8264","#ImStillNotOver TRUMP BECAUSE. YOU were part of #russiagate #RussianTies  #RussianHackers #stopthefraudnow‚Ä¶ https://t.co/vtxeOC9tF4",1,1,1,-89.8612196,37.7242202
"636","kissmythighs","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-119.4179324,36.778261
"637","kmledf2","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-84.2700179,37.8393332
"638","KnucklDraginSam","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-86.5804473,35.5174913
"639","KollerPlease","The is from a hardcore @realDonaldTrump supporter. Not some yuppie liberal #truth #nevertrump https://t.co/WZgPY0tEyA",0,1,1,-95.712891,37.09024
"640","KolosiekE","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-91.8382273,41.4641806
"641","KOMBUCHABABY","RT @fubar_news: If you believe in #russianhacks without evidence nor proof, YOU are the #fakenews! #neverhillary #nevertrump https://t.co/L‚Ä¶",3,0,0,-95.712891,37.09024
"642","Kris_Sacrebleu","Great cartoons ‚úäÌ†ºÌøª

#NotMyPresident #RussianHacks #NeverTrump https://t.co/RdyoniUNHD",11,0,0,-119.4179324,36.778261
"643","KrisDrayX","RT @USMC3rdBnMCo: The R party should stop calling itself conservative, republican or party of Lincoln. They are none of the above anymore.‚Ä¶",13,-1,1,-110.3625658,46.8796822
"644","kristylove777","@realDonaldTrump MUST GO! ANYONE BUT HIM!! ANYONE!!! @ElectoralCollge HEED THE PEOPLE!! &gt;2.6 MILLION say‚Ä¶ https://t.co/qZjcdvLyC3",0,0,0,-111.8412502,33.3061605
"645","kristylove777","So true! And if @HillaryClinton did and/or said just a *fraction* of what Trump has done, it'd be a Firestorm!!‚Ä¶ https://t.co/OvbRusSpc6",0,1,1,-111.8412502,33.3061605
"646","kristylove777","RT @SpryGuy: We're looking at the take-over and dismantling of this great nation by foreign (Russian) interests &amp; multi-national corporatio‚Ä¶",17,2,2,-111.8412502,33.3061605
"647","kristylove777","For GOD'S Sake @ElectoralCollge! What the HELL MORE do you NEED to UNDERSTAND that *WE THE PEOPLE* WANT HER &amp;‚Ä¶ https://t.co/nWTvVUhuSI",0,-1,1,-111.8412502,33.3061605
"648","ksrc5175","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-86.902298,32.3182314
"649","ktkodak77","https://t.co/K5InwylnRi. #ImStillWithHer #i'mstillnotoverit #nevertrump #HillaryClinton",0,0,0,-95.712891,37.09024
"650","KueblerSusan","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-95.712891,37.09024
"651","l_hoser","@kairyssdal @jbarro it's funny, every time I post something that tells peeps that I don't like trump, people unfollow me:) #nevertrump",0,1,1,-119.4179324,36.778261
"652","l_hoser","@kairyssdal @jbarro Well, Good, I don't want you as my follower if you have a problem with that. #nevertrump",0,1,1,-119.4179324,36.778261
"653","l_hoser","@kairyssdal @jbarro Once a moron, always a moron. #Nevertrump",0,-2,2,-119.4179324,36.778261
"654","LALS01","RT @LALS01: @HillaryClinton 
Please read text--tap picture. 
 #NeverFORGET     #NeverTRUMP https://t.co/AIS01F3qqm",1,0,0,-95.712891,37.09024
"655","LALS01","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-95.712891,37.09024
"656","Lane4HRC","Lies and more lies about them! #notmypresident #nevertrump #donthecon #UNFIT https://t.co/YckzMj5awk",1,-3,3,-123.0867536,44.0520691
"657","LATGEM","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-75.1652215,39.9525839
"658","laura5801","RT @tweetMalena: #notmypresident #NeverTrump #putinspuppet #Call4NewElection #revoteNow #GrabYourWallet #Trumplethinskin #russianhacking #p‚Ä¶",2,0,0,-119.4179324,36.778261
"659","laura5801","RT @ShelBcomedian: Russian Achievements:
1957: First orbiting satellite, Sputnik
1980: Olympic games 
2016: Trump Elected President
#russia‚Ä¶",1,1,1,-119.4179324,36.778261
"660","LbLeebaron","RT @NoMoreRomney: 4 #NeverTrump Politicians Release A Joint Statement.  
And We Are Supposed To Take You Seriously? 
@LindseyGrahamSC

http‚Ä¶",5,0,0,-120.8958242,38.8375215
"661","ldesilvi","@ForTennessee Now you know why the #NeverTrump traitors didn't say one thing or go against Obama on any of his policies. Done with them.",1,0,0,-74.9290536,39.7912261
"662","ldesilvi","@ForTennessee Not a surprise. #Soros is the major donor for #NeverTrump.",1,0,0,-74.9290536,39.7912261
"663","leafysunshine","RT @bayleyann034: KellyAnne Conway needs to zip the lip. She is such a defensive cry baby. #MeetThePress #NeverTrump #NotMyPresident",6,-2,2,-119.4179324,36.778261
"664","LeahR77","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-111.0937311,34.0489281
"665","left_republic","RT @SaysSheToday: The only thing 'massive' associated with Trump is the dump he is currently taking on America
#NeverTrump #notmypresident‚Ä¶",4,0,0,-95.712891,37.09024
"666","leoluminary","RT @bryanbehar: If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",49,0,0,-89.6501481,39.7817213
"667","lesbianoutsider","No pride, honor, or self-respect...the #NeverTrump Suck-ups grovel at #Trump's feet for a piece of the victory pie https://t.co/0hsB5AZVzn",4,3,3,-75.1667929,39.9541164
"668","lexuspilot","RT @DailyLiberal1: The intelligence community represents two things Trump hates, intelligence and community. #TheResistance #TheDailyLibera‚Ä¶",26,2,2,-115.1537389,36.0839998
"669","lexuspilot","RT @msfried315: @Theresa144 No protection to a guy who pays no taxes. Better off dead than my President. #nevertrump",4,1,1,-115.1537389,36.0839998
"670","LFaraday","@Politics_PR @rubentown @Mattison  #NeverTrump #SacrilegeSunday",0,0,0,-79.3831843,43.653226
"671","lhockeybob","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-74.8287747,40.1551096
"672","LibAmericaOrg","RT @SaysSheToday: The only thing 'massive' associated with Trump is the dump he is currently taking on America
#NeverTrump #notmypresident‚Ä¶",4,0,0,-100.920999,37.0430812
"673","LibertyLover12","RT @Lonestarmomcom: @LibertyLover12  Liberty matters. A lot.  #NeverTrump",1,1,1,-95.712891,37.09024
"674","LilyWatersGOP","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/kNPCSnaeoa https://t.co/1cV02FsTQS",0,2,2,-84.2700179,37.8393332
"675","linapadilla107","RT @SeattleYaYa: @MMFlint
Trump campaigned on Bernie's economic message, Dem Platform is Bernie's. Clear to me that #NeverHillary + #NeverT‚Ä¶",3,1,1,-120.9968782,37.6390972
"676","LindaHa33183354","@TaraSetmayer Proud to be #NeverTrump",0,1,1,-81.5157535,27.6648274
"677","LionKinghorn","@stevesilberman Politicians and sociopaths have superficial charm
https://t.co/ZrC9JmOaet @cracked #NeverTrump",0,-2,2,-74.0059413,40.7127837
"678","lipchikphoto","Quite simply, we have a Russian sympathizer as the President-elect. @NeverTrump #nevertrump #outrage",0,-1,1,-87.6297982,41.8781136
"679","LisaLimonTx","Ladies &amp; Gentlemen: This man is an idiot #TownFool #DonaldTrump #NeverTrump #Traitor https://t.co/Gekn43HrT6",0,-2,2,-98.4936282,29.4241219
"680","LisaO_SKINMETRO","RT @philipaklein: Tillerson wld be a truly catastrophic choice both policywise &amp; politically -- unites Dems +  NeverTrump in opposition, un‚Ä¶",71,-2,2,-118.2436849,34.0522342
"681","Liz_Nwll","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/hc41uSdIYW https://t.co/zqxMX7UnZx",0,2,2,-99.9018131,31.9685988
"682","lnsus2","RT @Epicurious_me: #electoralcollege #moralelectors #hamiltonelectors #saveus #nevertrump #unfittolead #notqualified SAVE US

#recount2016‚Ä¶",1,0,0,-121.2880059,38.7521235
"683","lnsus2","RT @Lin_Dolin: #AuditTheVote #AuditTheElection #Recount2016 #RecountMI #hamiltonelectors #NeverTrump Please send email TONIGHT to elections‚Ä¶",2,0,0,-121.2880059,38.7521235
"684","lnsus2","RT @MineLilLight: Let's do this! Even better - buy @Target! #Notmypresident #TrumpProtest #TheResistance #resist #itsnotover #HamiltonElect‚Ä¶",2,1,1,-121.2880059,38.7521235
"685","lnsus2","RT @RobbieDays: @realDonaldTrump Why is this fascist demagogue still having rallies?This shit is scary. #nevertrump #notmypresident #hamilt‚Ä¶",1,-3,3,-121.2880059,38.7521235
"686","lnsus2","RT @prosserjohn: Curious which version @realDonaldTrump likes the best. 9 of many. #NeverTrump #NotMyPresident #Election2016 #HamiltonElect‚Ä¶",2,2,2,-121.2880059,38.7521235
"687","Lonestarmomcom","RT @USMC3rdBnMCo: The R party should stop calling itself conservative, republican or party of Lincoln. They are none of the above anymore.‚Ä¶",13,-1,1,-96.7969879,32.7766642
"688","Lonestarmomcom","@LibertyLover12  Liberty matters. A lot.  #NeverTrump",1,1,1,-96.7969879,32.7766642
"689","Lonestarmomcom","@LooksGoodOnUTho @callisti2024 @JaybeeStewee @DavidAFrench whoever didn't vote for him?  That includes me you dopeÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç #nevertrump",0,0,0,-96.7969879,32.7766642
"690","longislandtonv","RT @JBTwinCities: @drjorgemd @ananavarro @thehill Did everyone forget he called on # Russia during a debate to hack her emails. #NotQualifi‚Ä¶",6,-1,1,-114.9817213,36.0395247
"691","lordkeynes42","RT @azizonomics: tfw you're as #NeverTrump as it gets and you're now retweeting Joe Walsh everyday.",1,0,0,-82.907123,40.4172871
"692","LoriWest2","#Unqualified #Unfit #UnAmerican #NeverTrump #NotMyPresident #ElectoralCollege https://t.co/Axl9GInNSb",1,-2,2,-83.0457538,42.331427
"693","LorneClinton","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-113.8112386,52.2681118
"694","lorriebellbrook","RT @SpryGuy: We're looking at the take-over and dismantling of this great nation by foreign (Russian) interests &amp; multi-national corporatio‚Ä¶",17,2,2,-84.1688274,39.6895036
"695","LovelySurrender","RT @dylanexpert: #CitizensUnited taught us that money = speech. And Trump's $25 million settlement in #TrumpUniversity case says: ""I'm guil‚Ä¶",1,0,0,-118.3004193,34.063645
"696","lowellforlife","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"697","LTritch","RT @Sarah_Guan: @TankMenzies @samswey Contact them &amp; ask them to vote #NeverTrump. Some states bind their electors, some don't. Here‚Äîhttps:‚Ä¶",2,0,0,-115.1398296,36.1699412
"698","Luanshihtzu","https://t.co/SfQKeBDHzS Ì†ΩÌ∏Ç Inside The #NeverTrump Rally On Election Night In DC",0,0,0,-80.1098123,32.9857275
"699","Lurhstaap","RT @XenaofAmerica: #ArrestTrump #Treason #Traitor #FuckTrump #NeverTrump #NotMyPresident #GoBackToRussia #WeAreAmerica https://t.co/2VV553E‚Ä¶",2,-2,2,-121.9877444,38.3565773
"700","lyonsnyc","RT @co_rapunzel4: The face of crass materialism, poor taste, intolerance &amp; racism. It's also the face of the #GOP. #NeverTrump https://t.co‚Ä¶",223,-4,4,-73.9753676,40.7870106
"701","m57957686","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-95.712891,37.09024
"702","maccassi","#ImStillNotOver Orange is the new Evil! #neverTrump #NotMyPresident #DontheCon",0,-1,1,-74.0059413,40.7127837
"703","Madddman26","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-81.8723084,26.640628
"704","MadelineDresden","RT @Kris_Sacrebleu: Great cartoons ‚úäÌ†ºÌøª

#NotMyPresident #RussianHacks #NeverTrump https://t.co/RdyoniUNHD",11,0,0,-76.2858726,36.8507689
"705","mail4barb","@eilperin @washingtonpost @FoxNewsSunday Trump studies? #nevertrump",0,1,1,-119.4179324,36.778261
"706","MaineMedia","RT @jprouson: #trumptories #trumpsacrifices #TrumpPence16. this is not #strongertogether so #nevertrump &amp; #iwillvote for @HillaryClinton ht‚Ä¶",2,0,0,-69.4454689,45.253783
"707","majere13p","RT @joekeene: RNC = Russian National Committee
GOP = Guardians of Putin

Sounds about right ...

@GOP @realDonaldTrump #NeverTrump #StillWi‚Ä¶",18,1,1,-104.990251,39.7392358
"708","MajorT0M","RT @Echo5Chrly: @TheBriefing2016 if Billy Bush can influence him (like Melania says), imagine what Putin will do to this idiot. #NeverTrump",9,0,0,-95.3698028,29.7604267
"709","malama00","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-122.7737062,45.2998418
"710","malama00","RT @KaosFact: #DumpTrump #tRumpHole #NeverTrump #TheResistance #Trump https://t.co/Ko0vpOGGDz",7,1,1,-122.7737062,45.2998418
"711","MamaKeiki","Thank you @AndreaChalupa I had just posted #this then saw your thread #URGENT #CallToAction #LetsDoIt #NeverTrump‚Ä¶ https://t.co/LvmirSvDPa",0,0,0,-119.5833869,48.361262
"712","MarcAardvark","RT @Ian56789: New pictures showing #NeverTrump Neocons mixing with al-Qaeda &amp; ISIS terrorists in Syria &amp; Turkey https://t.co/vfdlmk4R5x htt‚Ä¶",46,0,0,-123.1055555,49.7144444
"713","marcyronen","@chucktodd @Reince YAY CHUCK!!!! You are the voice of all of us!  Don't let him get out of this!  #nevertrump",0,1,1,-81.6943605,41.49932
"714","marie_eclay1010","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/RGGBnSjE77 https://t.co/XLmabHw0Qk",0,2,2,-82.907123,40.4172871
"715","marie_huguley","RT @CCCINNC: @VivaLaAmes 
#NeverTrump is so upset about #Trump not choosing @MittRomney that they have now joined together with @POTUS to t‚Ä¶",5,0,0,-80.1756481,33.0185039
"716","mariemary2653","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-71.3824374,42.4072107
"717","mariemary2653","RT @Ivanroberson: This from ""@SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/EuSW‚Ä¶",7,-1,1,-71.3824374,42.4072107
"718","marisamark","RT @efolds: Tbh I was too quiet during the election so I've made it my personal mission to be as vocal as possible these next 4 years. #Nev‚Ä¶",1,1,1,-85.1646726,34.257038
"719","MarlaMHughes","@JRubinBlogger Come on, now, Jen. You redeemed yourself through NEVERTRUMP. Don't start on Marco again now. @marcorubio",0,0,0,-81.5157535,27.6648274
"720","marykk196051","RT @girlsreallyrule: THIS IS HOW YOU ENSURE MASS PARTICIPATION: The Women's March on Washington barred from Lincoln Memorial #NeverTrump ht‚Ä¶",308,0,0,-120.7401386,47.7510741
"721","MaryLoveUS4","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/jxddTJ8AO9 https://t.co/PBAetxoFFG",3,2,2,-80.1917902,25.7616798
"722","Matrix_49","#NeverTrump presidential candidate #EvanMcMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô - The Blaze #Russia Ì†ºÌ∑∑Ì†ºÌ∑∫ https://t.co/UOVyHlaPlk",0,0,0,-95.3698028,29.7604267
"723","mattfaymous","@FoxNewsSunday has the #NeverTrump pin-ball wizard George Will on the Panel.Get a grip George.Russia hacking is all Fake News Timed horribly",0,-1,1,-77.1427587,39.2120504
"724","Matthew_Chase45","RT @kathyzyskowski: #SupportOurTeachers #EducationMatters #InvestInKids #NeverTrump @JohnFugelsang https://t.co/p9pUo8E0ZE",7,0,0,-122.2284532,47.3073228
"725","maxcon11","RT @exposeliberals: Latest #NeverTrump smear - Melania Trump will postpone FLOTUS title https://t.co/q5rxYPNH27 #tcot #tlot #maga https://t‚Ä¶",4,0,0,-95.712891,37.09024
"726","MayIrmamay14","Don't tease me‚ô°
#NeverTrump https://t.co/11BdPTHCiZ",0,-1,1,-99.9018131,31.9685988
"727","MayIrmamay14","RT @girlsreallyrule: THIS IS HOW YOU ENSURE MASS PARTICIPATION: The Women's March on Washington barred from Lincoln Memorial #NeverTrump ht‚Ä¶",308,0,0,-99.9018131,31.9685988
"728","MayIrmamay14","RT @CPBuffy19: @kurteichenwald not low enough. His version of USA must never succeed. #NeverTrump #notmypresident https://t.co/PZb06Z3q5E",13,2,2,-99.9018131,31.9685988
"729","mchamp48","RT @SpryGuy: The events of this election, before during and after, prove that Republicans are un-American, unpatriotic, and treasonous. #Ne‚Ä¶",8,-1,1,-81.4498717,37.2232316
"730","mclaren_diane","RT @jchaltiwanger: Apparently these signs are posted all over Glasgow during Trump's visit to Scotland. #NeverTrump #AlbaGuBrath https://t.‚Ä¶",930,0,0,-123.399005,48.6502411
"731","mclaudiatropar1","RT @cahulaan: @AriMelber @Solutioneer72 #NeverTrump #NotMyPresident #TheResistance #TrumpLeaks #GrabYourWallet #ResistTrump #WhereYoTaxesAt‚Ä¶",5,0,0,-86.5804473,35.5174913
"732","mcurryfelidae07","@chi_corgi @sonaralee the entire news media was parading Glenn Beck around as a Reasonable #NeverTrump Conservative after the election",0,0,0,-75.9268747,40.3356483
"733","mdurand1949","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-118.2436849,34.0522342
"734","Meadowlark63VP","Bingo! @WalshFreedom #NeverTrump https://t.co/JflX4BSLE8",0,0,0,-97.7430608,30.267153
"735","Meadowlark63VP","Just peachy.Ì†ΩÌπÑ #NeverTrump @HillaryClinton  @CNN #Resistance #StopHim  Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ∑ΩÌ†ΩÌ≤™Ì†ΩÌπè https://t.co/wNrY9KzcGx",0,0,0,-97.7430608,30.267153
"736","Meant2baRANGER","RT @AmyBarnettGOP: #NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/21pDertF4q https‚Ä¶",1,2,2,-105.7820674,39.5500507
"737","MeekKristy","@amjoyshow @MSNBC You may be able to fool #NeverTrump ppl, but we all know this is BS! #DemsInDesperation #AmJoy https://t.co/QRKGIkSpan",1,-2,2,-95.712891,37.09024
"738","melanieusn1979","@JonahNRO although I was against ur #NeverTrump stance uv nailed this! Thank you! You've nailed this .‚Ä¶ https://t.co/8FbmBSVvq2",0,1,1,-81.1637245,33.836081
"739","MeliJacks","Everything about Trump is wrong. He can never be trusted. #trumplies #nevertrump https://t.co/v56nZPth4N",0,1,1,-91.9623327,30.9842977
"740","mellgibsom","@BreitbartNews #nevertrump means #neverhired",0,0,0,-77.0368707,38.9071923
"741","MEopines","RT @ResistTyranny: Nothing like knocking back a cold one...

#snowflake #snowflakegala #NeverTrump #DishonestMedia #TrumpRiot #LiberalsUnit‚Ä¶",281,0,0,-77.1945247,41.2033216
"742","MerileeEaton","RT @co_rapunzel4: The face of crass materialism, poor taste, intolerance &amp; racism. It's also the face of the #GOP. #NeverTrump https://t.co‚Ä¶",223,-4,4,-119.4179324,36.778261
"743","metaquest","RT @BMahadoBitch: Keep this! Make your voice heard. They work for us so WE THE PEOPLE must keep them accountable! #nevertrump https://t.co/‚Ä¶",2,1,1,-122.4194155,37.7749295
"744","MiaChandlerGOP","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/np39wp2GaK https://t.co/UchSavWzsQ",1,2,2,-74.0059413,40.7127837
"745","michael_scooter","RT @RJTheRealOne: Long story short every time he opens his mouth I become even more #NeverTrump. https://t.co/wBVPVXHcPD",7,0,0,-80.8428504,35.410694
"746","MichaelKayeBook","#tcot #pjnet #NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/Doh19SF9TU",1,2,2,-84.3879824,33.7489954
"747","MICHAELSCOTT595","RT @AngelaBanjela: @realDonaldTrump  ""Yeah.... but not those Muslim soldiers.  Fuck them."" #assholeinchief #unfit #nevertrump #pleasestepdo‚Ä¶",6,-2,2,-80.1917902,25.7616798
"748","MichaelsMelissa","You Can Stop Trump on December 19 https://t.co/4BGwGLgYZF via @Change #NeverTrump #ElectoralCollege",0,1,1,-116.419389,34.9592083
"749","MichelA46106626","Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç trump having an orgasm . That's fine dude but stop trying to fu** my country you puppet . #NeverTrump‚Ä¶ https://t.co/cpQtAg7OWV",0,0,0,-74.0434736,40.8859325
"750","MicheleCabot1","RT @MaryLoveUS4: #NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/jxddTJ8AO9 https:/‚Ä¶",3,2,2,-77.1945247,41.2033216
"751","michellesuicide","Official Christmas Greeting from our new #VP ..Uncanny! #MikePence #merrychristmas #SayMerryChristmas #NeverTrump‚Ä¶ https://t.co/gVw1CbvPzj",0,0,0,-72.0995209,41.3556539
"752","Mike121948","@daxtonbrown 
The media, democrats, CIA and nevertrump GOPe are orchestrating this right now to sway electors to be faithless on 12/19",0,0,0,-73.087749,41.6032207
"753","Mike121948","@dmon4ever @Dbargen
The media, democrats, CIA and nevertrump GOPe are orchestrating this right now to sway electors to be faithless on 12/19",0,0,0,-73.087749,41.6032207
"754","mikecrooks","RT @AlphaKruse: @LeahR77 @KazmierskiR They are going to expose their own #NeverTrump crew.  They signed their own death warrants.",5,-1,1,-99.9018131,31.9685988
"755","MikeFreethinker","#StandTogether and #Resist
#NeverTrump #DumpTrumpNow #TrumpIsDespicable https://t.co/jv0Q2G0PzY",0,0,0,-95.712891,37.09024
"756","MikeYelovich","RT @NeverTrumpPAC: What's next for #NeverTrump Republicans? Read our post here: https://t.co/ZfnC0anuih",68,0,0,-87.9006155,41.8097532
"757","minutetravel","#WomenStopTrump. #TrumpFails. #TrumpTapes. #NeverTrump. 
#IwillVote 
https://t.co/bT8k817UlY
https://t.co/VZHUmS2gFj https://t.co/oIxe2ivwJh",0,0,0,-81.7877593,41.4524536
"758","mishachfl","RT @funder: Trump Hired 64 FOREIGN Workers in FL for 2016-7 Holidays

#ImWithChuck #TrumpLeaks #secretcia #msnbc #amjoy #cnn #resist #never‚Ä¶",366,1,1,-81.5157535,27.6648274
"759","missMelora","#dumptrump #dumpalltrumps #donthecon #donthefraud #resist #nevertrump #TrumpLeaks #TrumpLies https://t.co/gfZJr1z1Nr",0,0,0,-105.7820674,39.5500507
"760","misstozak","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-82.0373039,28.9274834
"761","MissyKayMoore","#treason #neverTrump https://t.co/MO21jbkVn4",1,-1,1,-83.555212,41.6639383
"762","mjsmcd","#nevertrump https://t.co/pricKzyls1",0,0,0,-95.712891,37.09024
"763","mmpadellan","RT @FIERCEDEFENDER1: @mmpadellan @Dangchick1 Why didn't voters listen?!?!?! #MadamPresident #NeverTrump Ì†ΩÌ∏ñ",8,0,0,-73.9441579,40.6781784
"764","mmpadellan","RT @Bess_Carrick: @emm_fee @mmpadellan @Get2KnowSaintJo My admission, as dumb as it sounds now, was I didn't believe the #NeverTrump ppl wo‚Ä¶",2,-1,1,-73.9441579,40.6781784
