"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"625","JudiLoera","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-99.9018131,31.9685988
"626","judyvette11","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-85.6023643,44.3148443
"627","JulieEveretts","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-82.9987942,39.9611755
"628","justinhfd126","@FoxNews @HillaryClinton #makeamericagreatagain #Trumpsamericaspresident #mypresident",0,0,0,-74.4056612,40.0583238
"629","justinhfd126","@FoxNews @realDonaldTrump  #makeamericagreatagain #Trumpsamericaspresident #mypresident",0,0,0,-74.4056612,40.0583238
"630","kamensky1955","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-80.5886646,28.0344621
"631","KardsUnlimited","We present this Disappearing Civil Liberties Mug without comment.... Ahem.  #civilliberties #makeamericagreatagain ‚Ä¶ https://t.co/2n9Dhf1nll",0,0,0,-79.9958864,40.4406248
"632","karenmcallier","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-74.0059413,40.7127837
"633","karenmcallier","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-74.0059413,40.7127837
"634","karmar52","The more I hear about #DonaldTrump the more afraid I am for our country. This picture shows his real message!‚Ä¶ https://t.co/MMa9yJS6yR",0,-1,1,-71.5723953,43.1938516
"635","karmasenz","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-96.4527891,32.6911521
"636","KarrieFleetwood","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-74.0059413,40.7127837
"637","katefoxx15","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-73.0876119,43.7981195
"638","Katz_NYC","K.O. #MakeAmericaGreatAgain https://t.co/pK3RJwrEV0",0,0,0,-74.0059413,40.7127837
"639","kayybaby_xo","When they show @realDonaldTrump at the Army Navy game... you cheer with excitement! I'm in section 148 Ì†ΩÌ∏â#MakeAmericaGreatAgain #welovetrump",0,0,0,-77.0368707,38.9071923
"640","KellyRiddell","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.0368707,38.9071923
"641","kencraig999","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-121.3153096,44.0581728
"642","Kennamitchem1","Do glad we got that out in the open #education 
#MSM 
#MakeAmericaGreatAgain 
#AmericaFirst 
# https://t.co/5vtgzfe5mV",0,1,1,-82.0623105,29.0552578
"643","kenrwhittaker","CIA Report: Russia intervened for Trump. 

Didn't we already know that though? #MakeAmericaGreatAgain https://t.co/vgnpOcToM7",0,1,1,-96.8014166,32.7858921
"644","kenrwhittaker","Your next Secretary of State is Vladimir Putin's BFF. This is your president... #MakeAmericaGreatAgain",0,0,0,-96.8014166,32.7858921
"645","KeratinInfo","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-93.9923965,29.9743803
"646","KeratinInfo","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-93.9923965,29.9743803
"647","KevinBogardus","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-77.0368707,38.9071923
"648","KeweKrypto","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-82.9000751,32.1656221
"649","keys1961","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-82.907123,40.4172871
"650","kf4bef","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.712891,37.09024
"651","Kicker9George","Thank you @realDonaldTrump #DrainTheSwamp #MakeAmericaGreatAgain https://t.co/MeYS1pVkqs",0,1,1,-93.5574376,41.3580484
"652","KickinBrass1","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-82.9000751,32.1656221
"653","kim_sassa","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-76.5104973,43.4553461
"654","kirchner_cheryl","RT @Trump_World: ""It¬¥s the #TrumpTrain led by the man who wants to #MakeAmericaGreatAgain @realDonaldTrump  #Trump2016 "" https://t.co/34maS‚Ä¶",193,1,1,-95.712891,37.09024
"655","kirchner_cheryl","RT @Trump_World: ""USA USA USA USA USA USA ""
@trump_world ""@realDonaldTrump
#MakeAmericaGreatAgain 
#Trump2016 
https://t.co/BedrhUldOa""",60,0,0,-95.712891,37.09024
"656","kittenkk","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-77.1945247,41.2033216
"657","KittyLovesGod","RT @amrightnow: ""Watch Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://t.c‚Ä¶",10,2,2,-81.1637245,33.836081
"658","Kjslom5","RT @jmerrick82yaho1: Love the Red garland! Are there any #MakeAmericaGreatAgain red hat ornaments too? #merrychristmas https://t.co/iJ9161x‚Ä¶",15,1,1,-95.712891,37.09024
"659","kngwdr","Did all journalist go to the same liberal teaching, brain washing school? #MakeAmericaGreatAgain",0,0,0,-85.5457877,38.0500627
"660","KompaKamara","When you realize Trump won't #LocKHerUp or #BuildTheWall or #MakeAmericaGreatAgain https://t.co/ZXqYyXBgEX",2,1,1,-90.0715323,29.9510658
"661","Kpod1952","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-109.7869527,44.2642998
"662","kristilade","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-81.5157535,27.6648274
"663","KristinnFR","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"664","KrownJewelers","100% sure that #HillaryClinton would of gotten booed @ the #ArmyNavyGameDay #Trump2016 #MakeAmericaGreatAgain #PresidentTrump",0,0,0,-118.2436849,34.0522342
"665","Kwanlee789","Trump is mocking his own intelligence agency's.... nice #MakeAmericaGreatAgain",0,2,2,-111.9400054,33.4255104
"666","kyleraccio","Louisiana: Go out and vote for @JohnKennedyLA for Senate today so he can help Pres-elect Trump #MakeAmericaGreatAgain!",6,1,1,-122.4194155,37.7749295
"667","kyleraccio","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-122.4194155,37.7749295
"668","kyliewylie78","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-99.9018131,31.9685988
"669","labaughan","@Dbargen Can't wait to see the total undoing of O's destruction of America legacy. @realDonaldTrump #draintheswamp #MakeAmericaGreatAgain",0,-1,1,-88.7878678,43.7844397
"670","labaughan","@DineshDSouza @CNN God Bless America &amp; #POTUS45 @realDonaldTrump Happy Days are here again! #MakeAmericaGreatAgain",0,2,2,-88.7878678,43.7844397
"671","Lady_Edana","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-108.153234,32.778651
"672","lamendel","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-99.9018131,31.9685988
"673","Lara5124","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-95.712891,37.09024
"674","lastr0naut","#MakeAmericaGreatAgain Ì†ºÌæÜ https://t.co/y4V3qqOnkG",0,0,0,-122.3320708,47.6062095
"675","Lawdy_MsClawdy","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-95.712891,37.09024
"676","lbmarflak","@CadiG2 I'm sure Russia really wants to #MakeAmericaGreatAgain",0,0,0,-77.0368707,38.9071923
"677","ldb123456","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-102.3676431,31.8456816
"678","ledbetter1_jo","RT @SammyJr07: @American1765 @cut_the_crap_ec #MAGA #MakeAmericaGreatAgain #MerryChristmas #merrychristmas2016 https://t.co/lZH9JXySfN",9,0,0,-86.902298,32.3182314
"679","leelydiaalice","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-91.9623327,30.9842977
"680","lellygal","RT @FrancesFrancine: @realDonaldTrump Is Our Next President of the United StatesÌ†ºÌ∑∫Ì†ºÌ∑∏
Deal With it! #RealNews #MakeAmericaGreatAgain https://t‚Ä¶",12,0,0,-122.4190052,37.7791298
"681","lem820","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-117.7325848,33.9898188
"682","lenfuson","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-82.907123,40.4172871
"683","LesDeplorablez","UK needs to the leave the EU

#MakeAmericaGreatAgain
#TrumpsAmerica
#TrumpTrain 
#Trump https://t.co/ZbNCjLVpZ3",0,1,1,-77.0368707,38.9071923
"684","LesDeplorablez","We would of had the same thing IF #crookedhillary won-Thank God Tump Won
#MakeAmericaGreatAgain
#TrumpsAmerica‚Ä¶ https://t.co/YxocCtq1go",4,0,0,-77.0368707,38.9071923
"685","LesDeplorablez","@V_of_Europe Why are you all doing these - deport them
#MakeAmericaGreatAgain
#TrumpsAmerica
#TrumpTrain 
#Trump",2,1,1,-77.0368707,38.9071923
"686","LesDeplorablez","@tinney_james @realDonaldTrump @CNN  Here folks you vote
#MakeAmericaGreatAgain
#TrumpsAmerica
#TrumpTrain 
#Trump
#MAGA
#MAGA3X
#TrumpWIns",0,0,0,-77.0368707,38.9071923
"687","LesDeplorablez","#MakeAmericaGreatAgain
#TrumpsAmerica
#TrumpTrain 
#Trump
Thank God for @Nigel_Farage and @realDonaldTrump https://t.co/bdNivzrp2z",0,0,0,-77.0368707,38.9071923
"688","LeslieMTaylor1","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-81.5157535,27.6648274
"689","letsusbehonest","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-99.9018131,31.9685988
"690","Lib3ralpride","@realDonaldTrump Yes we are cheap labor and no labor rights #MakeAmericaGreatAgain",0,-1,1,-100.9131943,37.0304165
"691","LilushaLisa","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-117.7831104,33.5422475
"692","linda_furr","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-80.4472802,25.0865151
"693","LindaArres","#TrumpTrain 
#MakeAmericaGreatAgain 
#Trump2016 
#TrumpTransition  https://t.co/4xhRzukfXl",0,0,0,-118.2436849,34.0522342
"694","LindaFi73995483","RT @The_Trump_Train: Sheriff David Clarke weighs in on the dishonest MSM in classic fashion. He is a true leader! #MakeAmericaGreatAgain ht‚Ä¶",1059,0,0,-111.8910474,40.7607793
"695","LindaMo60594098","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.9979883,41.2523634
"696","Lindamu93790975","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-73.0820556,40.7359317
"697","LinWeeks","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-108.0389895,44.3799574
"698","Lisa22545183","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-82.9000751,32.1656221
"699","lisabennett46","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-74.4056612,40.0583238
"700","lisajnc1951","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-79.5716903,35.8534705
"701","lisajnc1951","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-79.5716903,35.8534705
"702","LisaKapahua","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-85.6023643,44.3148443
"703","LisaMil07049900","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-95.712891,37.09024
"704","Livefree4today","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-119.4179324,36.778261
"705","LivingstonLD22","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-89.5889864,40.6936488
"706","lizfromerma1","RT @DonaldjTrumpFTW: @infowars #Trump2016 #MakeAmericaGreatAgain Breaking! Congress Admits CIA Moving To Ban Free Speech In America https:/‚Ä¶",1,0,0,-74.9060053,38.9351125
"707","llcooljp","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-119.4179324,36.778261
"708","lloydmorris1970","@SenSanders u promised 2 not sellout &amp; u did, bought &amp; paid by HRC...u'r A CHUMP @realDonaldTrump will #AMERICAFIRST #MAKEAMERICAGREATAGAIN",0,1,1,-79.7625625,34.1954331
"709","lloydmorris1970","@SenSanders u promised 2 defeat cronyism &amp; u gave up!  Your bought and paid for by HRC u sellout! @realDonaldTrump  #MAKEAMERICAGREATAGAIN",0,1,1,-79.7625625,34.1954331
"710","LmgroatRoberts","RT @angelo1053: He is the best! #truthteller #DishonestMedia #MAGA #MakeAmericaGreatAgain #Fox https://t.co/dfy0zpizqB",6,1,1,-117.7470565,34.2832632
"711","LMSNCUS","@American_Greg #TheTruth #Messenger #Politics #ThankTrump #MerryChristmas2016 #MakeAmericaGreatAgain https://t.co/BCxw6Zk7Qx",0,0,0,-79.0192997,35.7595731
"712","lonelyvoice","RT @Tnspud1: "" And You're Welcome "" 

#MakeAmericaGreatAgain
 
#ConcealedCarry #2A 

@MiceeMouse @Dizzypam  @HorseShort 
@unarosabianca13 @‚Ä¶",8,1,1,-84.1721638,39.9583892
"713","lor65","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-79.9958864,40.4406248
"714","LRguitar","In case we need to learn it: 
–°–¥–µ–ª–∞—Ç—å –ê–º–µ—Ä–∏–∫—É GREA —Å–Ω–æ–≤–∞. #MakeAmericaGreatAgain #FakePresident",0,0,0,-97.7430608,30.267153
"715","Luissantana86","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-118.2436849,34.0522342
"716","Lukehansen48","@realDonaldTrump 9 more days until we #MakeAmericaGreatAgain #trumptrain https://t.co/FW7rxcnDUK",0,0,0,-73.6917851,42.7284117
"717","LunaBrandes","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"718","LUSKER29","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-119.2920585,36.3302284
"719","m_recluse","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-81.5159669,28.5003602
"720","MacDaddy611","RT @Don_Vito_08: President Elect Trump has done more for American Families already than what Obama did in 8 years
#MakeAmericaGreatAgain #A‚Ä¶",163,1,1,-74.4056612,40.0583238
"721","MacThomas_Jaw","#MakeAmericaGreatAgain #NeverDemocrat https://t.co/3H8VwQt6KG",0,0,0,-95.3698028,29.7604267
"722","maeproser","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-81.655651,30.3321838
"723","MAGATrumpUSA","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-74.0059413,40.7127837
"724","MakeAmericaGre4","RT @BelkysSpainUSA: @realDonaldTrump @washingtonpost #TrumpPresident #MakeAmericaGreatAgain #AmericaFirst #TrumpTrain #MAGA #VPEOTUS #PEOTU‚Ä¶",2,0,0,-71.3824374,42.4072107
"725","MakeAmericaGre4","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-71.3824374,42.4072107
"726","MakeAmericaGre4","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-71.3824374,42.4072107
"727","MakeAmericaGre4","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://‚Ä¶",3,2,2,-71.3824374,42.4072107
"728","MakeAmericaGre4","RT @IssaHBihi: Protecting the Constitution of The United States of America, both at home and abroad, the best way to #MakeAmericaGreatAgain‚Ä¶",2,1,1,-71.3824374,42.4072107
"729","MakeNEGrrAgain","#WakeUpAmerica #AmericaFirst #Trump is going to #MakeAmericaGreatAgain .#Recount2016 #Election2016 #Women #LGBT No‚Ä¶ https://t.co/y0GoJYgA7a",0,1,1,-70.8226541,43.9653889
"730","MakeNEGrrAgain","We have to #draintheswamp In #election2018 continue #AmericaFirst &amp; #MakeAmericaGreatAgain https://t.co/jiV3gEwaZy",0,0,0,-70.8226541,43.9653889
"731","MakeNEGrrAgain","Trumps America. RT #TrumpsAmerica #MakeAmericaGreatAgain #AmericaFirst #SaturdayMotivation https://t.co/F7DYnxLy1n",0,0,0,-70.8226541,43.9653889
"732","makethewallgr8t","#BuildTheWall #HeIsMyPresident #POTUS #TRUMP2016 #MakeTheWallGreat #MakeAmericaGreatAgain #Gift #Christmas #Xmas‚Ä¶ https://t.co/of3G9FCy7F",0,0,0,-95.712891,37.09024
"733","makethewallgr8t","#HeIsMyPresident #PersonOfTheYear #DonaldJTrump #Trump #BuildTheWall #MakeTheWallGreat #MakeAmericaGreatAgain #USA‚Ä¶ https://t.co/z4Poclt9qa",0,1,1,-95.712891,37.09024
"734","Manitobagal","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-104.6188944,50.4452112
"735","manny_ottawa","2/ Great discussion with USA border agent. We ended by shaking hands - real hope and pride has come to America. #MakeAmericaGreatAgain",1,2,2,-75.6971931,45.4215296
"736","marcasws","@teko241 do you live in #AmericaFirst, if so then on 20 January '17,  he will be! #MakeAmericaGreatAgain",0,0,0,-81.0348144,34.0007104
"737","MarcDavidGaudry","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-74.0059413,40.7127837
"738","marclaw69","#MAGA #MakeAmericaGreatAgain #DonaldTrump #NotMyPresident https://t.co/nK8gpuLDwa",0,0,0,-84.3879824,33.7489954
"739","MarcoGutierrez","My #LatinosForTrump daughter #xionuevahidalgo our kids are the future of America. #MakeAmericaGreatAgain https://t.co/My7Xfj8cmu",2,0,0,-119.4179324,36.778261
"740","Margie1820","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-99.9018131,31.9685988
"741","margotroosevelt","#PresidentTrump #MakeAmericaGreatAgain https://t.co/lTvCU4PwfG?",0,0,0,-117.8678338,33.7455731
"742","margotroosevelt","#PresidentTrump‚Äôs Harassment of a Teenage Girl Led to Rape Threats #MakeAmericaGreatAgain https://t.co/VrH5gZSn3A",0,-2,2,-117.8678338,33.7455731
"743","MariEastman","RT @transition2017: #MakeAmericaGreatAgain https://t.co/LyAR7Y2Ttf",584,0,0,-75.5982353,43.0736798
"744","mariecorfield",".@realDonaldTrump if this is ur idea of #MakeAmericaGreatAgain I‚Äôll take another 4yrs of GWB. #Sad #RussianHackers https://t.co/LA5ecfS2Cx",0,-1,1,-74.4056612,40.0583238
"745","MarilynJLevins1","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-92.2895948,34.7464809
"746","Maritza03239786","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-115.1466648,36.0971945
"747","marjoriemkh","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-77.4302414,34.7540524
"748","marklarflash","RT @G_MONEY164: @ShaunKing instead of helping close the divide you strive to keep it as far apart as possible.  #MakeAmericaGreatAgain #Sto‚Ä¶",3,1,1,-80.1343301,26.0993883
"749","MarthaWolkonsky","How cool is this?!! 45th President gets his own Jersey! #MakeAmericaGreatAgain #maga #maga3x https://t.co/IlwNccolMV",1,1,1,-86.7827772,36.0331164
"750","MaryPastorfran","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-76.7441246,36.808483
"751","MaryPastorfran","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-76.7441246,36.808483
"752","Matkaufman1220","@SarahPalinUSA What point do they realize we won because we don't want More Government #makeamericagreatagain",0,1,1,-73.7948516,41.1220194
"753","Matkaufman1220","@DanScavino @Trumpaholic we need to keep the momentum going and work even harder ro #makeamericagreatagain",0,1,1,-73.7948516,41.1220194
"754","Matt81396","@RestoreTheRoar6 I guess I'm that stupid then lol #MakeAmericaGreatAgain",0,-1,1,-73.134961,40.789142
"755","MattJagnow","Anyone calling on Dems to unify behind #Trump needs to explain how any of his #cabinetpicks #MakeAmericaGreatAgain https://t.co/fund4foGCx",0,1,1,-83.9207392,35.9606384
"756","Mattjim","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-78.8866943,33.6890603
"757","MaxxCorona","Donald Trump's ""Thank You"" Rally @ Michigan 9th December 2016 https://t.co/cMS7bEmxAP #USA #America #MakeAmericaGreatAgain #MAGA",0,1,1,-95.712891,37.09024
"758","mayolu","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-84.3879824,33.7489954
"759","Mayor_Of_CLE","My tense, aching body needs a massage in the worst possible way but none of these places are answering the phone!!!! #MakeAmericaGreatAgain",0,-3,3,-81.6943605,41.49932
"760","MBGunner","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-95.712891,37.09024
"761","mdd0027","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-119.4179324,36.778261
"762","MEDIATIONS99","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-81.655651,30.3321838
"763","MEDIATIONS99","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-81.655651,30.3321838
"764","MegYaltero","@Bill_Rhodes54 Let's just ignore what the intelligence agencies have to say. #MakeAmericaGreatAgain oops, I mean #MakeRussiaGreatAgain",0,0,0,-79.0558445,35.9131996
"765","MelissaStrux","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-120.9968782,37.6390972
"766","MercedesBonill6","RT @odriacarlos: Make Russia great again? #MakeAmericaGreatAgain #Trump

Russia 'intervened to promote Trump' - US intelligence - https://t‚Ä¶",3,3,3,-80.8603868,32.2371465
"767","Merecedes19","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-77.1945247,41.2033216
"768","meridithmcgraw","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-77.0368707,38.9071923
"769","mglessman","RT @JerseyGirlD2: Once in my lifetime..PRESIDENT TRUMP Ì†ºÌ∑∫Ì†ºÌ∑∏ #MakeAmericaGreatAgain https://t.co/khlrTsOrjn",9,0,0,-95.712891,37.09024
"770","mgrohmannyc","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-73.9712488,40.7830603
"771","mhanham","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-121.8946761,36.6002378
"772","Michael60once","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-90.183338,38.629984
"773","MichaelRayAdam2","RT @EvoletJohnsoGOP: The goal is to reach 1 million followers in support of  @realDonaldTrump ! #TeamTrump #MakeAmericaGreatAgain #FollowBa‚Ä¶",81,1,1,-86.5861037,34.7303688
"774","michaeltoni93","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-81.3792365,28.5383355
"775","MickBlair54","RT @GopRachel: The goal is to reach 1 million followers in support of  @realDonaldTrump ! #TeamTrump #MakeAmericaGreatAgain #FollowBack #Fo‚Ä¶",47,1,1,-106.0975203,39.5744309
